"","workerId","hitId","condition","assignmentId","time","chain","generation","level","trialType","nameTraining","arrayTraining","seenInTraining","choiceArray0","choiceArray1","choiceArray2","choiceArray3","correctChoiceNumber","participantChoiceNumber","participantText","compositionalAnswer","seenInTesting","conditionCE","conditionHeadN"
"90","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199506,"none","blah","OBJ","training","vuntun","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"crossed","head initial"
"91","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199522,"none","blah","OBJ","training","silvil","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"crossed","head initial"
"92","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199539,"none","blah","OBJ","training","kaku","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"crossed","head initial"
"93","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199575,"none","blah","OBJ","testing","titil","0","true","2","0","1","3",1,1,NA,NA,NA,"crossed","head initial"
"94","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199580,"none","blah","OBJ","testing","vuntun","1","true","2","3","1","0",2,2,NA,NA,NA,"crossed","head initial"
"95","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199584,"none","blah","OBJ","testing","silvil","2","true","2","3","1","0",0,0,NA,NA,NA,"crossed","head initial"
"96","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199589,"none","blah","OBJ","testing","kaku","3","true","1","2","3","0",2,2,NA,NA,NA,"crossed","head initial"
"97","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199603,"none","blah","ADP","training",NA,"[[7,5],[7,4],[7,6]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"crossed","head initial"
"98","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199611,"none","blah","ADP","training",NA,"[[7,[5]],[7,[4]],[7,[6]]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"crossed","head initial"
"99","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199616,"none","blah","ADP","training",NA,"[[5,6],[5,4],[5,7]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"crossed","head initial"
"100","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199621,"none","blah","ADP","training",NA,"[[5,[6]],[5,[4]],[5,[7]]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"crossed","head initial"
"101","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199635,"none","blah","ADP","testing","sphere cube moy","[5,4]","false","[5,4]","[5,6]","[5,[4]]","[5,[6]]",0,0,NA,NA,NA,"crossed","head initial"
"102","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199641,"none","blah","ADP","testing","sphere cube rae","[5,[4]]","false","[5,4]","[7,[5]]","[5,[4]]","[7,5]",2,2,NA,NA,NA,"crossed","head initial"
"103","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199649,"none","blah","ADP","testing","pyramid cylinder moy","[7,6]","false","[6,[5]]","[7,6]","[6,5]","[7,[6]]",1,1,NA,NA,NA,"crossed","head initial"
"104","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199659,"none","blah","ADP","testing","pyramid cylinder rae","[7,[6]]","false","[6,[4]]","[6,4]","[7,[6]]","[7,6]",2,2,NA,NA,NA,"crossed","head initial"
"105","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199669,"none","blah","2","training","kaku kaku moy","[3,3]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"crossed","head initial"
"106","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199673,"none","blah","2","training","vuntun kaku moy","[1,3]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"crossed","head initial"
"107","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199677,"none","blah","2","training","titil vuntun rae","[0,[1]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"crossed","head initial"
"108","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199680,"none","blah","2","training","kaku vuntun rae","[3,[1]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"crossed","head initial"
"109","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199682,"none","blah","2","training","silvil vuntun rae","[2,[1]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"crossed","head initial"
"110","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199683,"none","blah","2","training","silvil vuntun moy","[2,1]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"crossed","head initial"
"111","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199686,"none","blah","2","training","titil titil moy","[0,0]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"crossed","head initial"
"112","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199688,"none","blah","2","training","kaku titil rae","[3,[0]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"crossed","head initial"
"113","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199694,"none","blah","2","testing","kaku kaku moy","[3,3]","true","[3,3]","[1,2]","[1,[2]]","[3,[3]]",0,0,NA,NA,NA,"crossed","head initial"
"114","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199699,"none","blah","2","testing","silvil vuntun rae","[2,[1]]","true","[2,1]","[2,2]","[2,[2]]","[2,[1]]",3,3,NA,NA,NA,"crossed","head initial"
"115","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199706,"none","blah","2","testing","silvil vuntun moy","[2,1]","true","[1,[2]]","[2,1]","[1,3]","[1,[3]]",1,1,NA,NA,NA,"crossed","head initial"
"116","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199715,"none","blah","2","testing","kaku vuntun rae","[3,[1]]","true","[0,[1]]","[3,[1]]","[1,3]","[0,1]",1,1,NA,NA,NA,"crossed","head initial"
"117","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199720,"none","blah","2","testing","titil titil moy","[0,0]","true","[3,[2]]","[0,0]","[0,[0]]","[2,3]",1,1,NA,NA,NA,"crossed","head initial"
"118","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199727,"none","blah","2","testing","kaku titil rae","[3,[0]]","true","[3,[0]]","[2,[3]]","[3,0]","[3,2]",0,0,NA,NA,NA,"crossed","head initial"
"119","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199734,"none","blah","2","testing","vuntun kaku moy","[1,3]","true","[0,2]","[1,3]","[2,[0]]","[3,[1]]",1,1,NA,NA,NA,"crossed","head initial"
"120","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199740,"none","blah","2","testing","titil vuntun rae","[0,[1]]","true","[3,1]","[1,[3]]","[1,0]","[0,[1]]",3,3,NA,NA,NA,"crossed","head initial"
"121","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199746,"none","blah","3","training","kaku kaku silvil rae rae","[[3,[3]],[2]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"crossed","head initial"
"122","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199755,"none","blah","3","training","silvil kaku titil moy rae","[2,[3,[0]]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"crossed","head initial"
"123","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199763,"none","blah","3","training","titil silvil titil rae moy","[0,[[2,0]]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"crossed","head initial"
"124","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199774,"none","blah","3","training","kaku silvil titil moy rae","[[3,2],[0]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"crossed","head initial"
"125","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199784,"none","blah","3","training","vuntun silvil silvil rae rae","[[1,[2]],[2]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"crossed","head initial"
"126","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199788,"none","blah","3","training","vuntun kaku kaku moy rae","[1,[3,[3]]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"crossed","head initial"
"127","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199794,"none","blah","3","training","vuntun silvil silvil rae moy","[[1,[2]],2]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"crossed","head initial"
"128","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199801,"none","blah","3","training","titil kaku vuntun moy rae","[[0,3],[1]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"crossed","head initial"
"129","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199820,"none","blah","3","testing","titil kaku vuntun moy rae","[[0,3],[1]]","true","[[1,1],[3]]","[[1,[1]],3]","[[0,3],[1]]","[[0,[1]],3]",2,2,NA,NA,NA,"crossed","head initial"
"130","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199831,"none","blah","3","testing","vuntun silvil silvil rae rae","[[1,[2]],[2]]","true","[[1,2],2]","[[0,[1]],[3]]","[[0,1],3]","[[1,[2]],[2]]",3,3,NA,NA,NA,"crossed","head initial"
"131","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199840,"none","blah","3","testing","kaku kaku silvil rae rae","[[3,[3]],[2]]","true","[[1,[1]],[2]]","[[3,[3]],[2]]","[3,[[3,2]]]","[2,[[1,1]]]",1,1,NA,NA,NA,"crossed","head initial"
"132","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199866,"none","blah","3","testing","silvil kaku titil moy rae","[2,[3,[0]]]","true","[3,[1,[2]]]","[3,[[2,[1]]]]","[3,[[2,[0]]]]","[2,[3,[0]]]",3,3,NA,NA,NA,"crossed","head initial"
"133","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199883,"none","blah","3","testing","titil silvil titil rae moy","[0,[[2,0]]]","true","[0,[[2,0]]]","[[2,[1]],[2]]","[2,[[1,2]]]","[[0,[0]],[2]]",0,0,NA,NA,NA,"crossed","head initial"
"134","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199895,"none","blah","3","testing","vuntun silvil silvil rae moy","[[1,[2]],2]","true","[[1,[2]],2]","[3,[3,[2]]]","[[2,[3]],3]","[2,[2,[1]]]",0,1,NA,NA,NA,"crossed","head initial"
"135","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199909,"none","blah","3","testing","vuntun kaku kaku moy rae","[1,[3,[3]]]","true","[3,[[2,1]]]","[3,[[3,1]]]","[3,[1,[2]]]","[1,[3,[3]]]",3,3,NA,NA,NA,"crossed","head initial"
"136","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199925,"none","blah","3","testing","kaku silvil titil moy rae","[[3,2],[0]]","true","[[2,2],[3]]","[[3,2],[0]]","[[2,2],3]","[[2,0],3]",1,1,NA,NA,NA,"crossed","head initial"
"137","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199936,"none","blah","1","write",NA,"0","true",NA,NA,NA,NA,NA,NA,"titil","titil","true","crossed","head initial"
"138","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199940,"none","blah","1","write",NA,"1","true",NA,NA,NA,NA,NA,NA,"vuntun","vuntun","true","crossed","head initial"
"139","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199943,"none","blah","1","write",NA,"2","true",NA,NA,NA,NA,NA,NA,"silvil","silvil","true","crossed","head initial"
"140","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199946,"none","blah","1","write",NA,"3","true",NA,NA,NA,NA,NA,NA,"kaku","kaku","true","crossed","head initial"
"141","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199961,"none","blah","2","write",NA,"[3,3]","true",NA,NA,NA,NA,NA,NA,"kaku kaku moy","kaku kaku moy","true","crossed","head initial"
"142","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199965,"none","blah","2","write",NA,"[1,3]","true",NA,NA,NA,NA,NA,NA,"vuntun kaku moy","vuntun kaku moy","true","crossed","head initial"
"143","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199971,"none","blah","2","write",NA,"[0,[1]]","true",NA,NA,NA,NA,NA,NA,"titil vuntun rae","titil vuntun rae","true","crossed","head initial"
"144","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199975,"none","blah","2","write",NA,"[3,[1]]","true",NA,NA,NA,NA,NA,NA,"kaku vuntun rae","kaku vuntun rae","true","crossed","head initial"
"145","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199981,"none","blah","2","write",NA,"[2,[1]]","true",NA,NA,NA,NA,NA,NA,"silvil vuntun rae","silvil vuntun rae","true","crossed","head initial"
"146","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199985,"none","blah","2","write",NA,"[2,1]","true",NA,NA,NA,NA,NA,NA,"silvil vuntun moy","silvil vuntun moy","true","crossed","head initial"
"147","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199990,"none","blah","2","write",NA,"[0,0]","true",NA,NA,NA,NA,NA,NA,"titil titil moy","titil titil moy","true","crossed","head initial"
"148","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199995,"none","blah","2","write",NA,"[3,[0]]","true",NA,NA,NA,NA,NA,NA,"kaku titil rae","kaku titil rae","true","crossed","head initial"
"149","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593199999,"none","blah","2","write",NA,"[2,2]","false",NA,NA,NA,NA,NA,NA,"silvil silvil moy","silvil silvil moy","false","crossed","head initial"
"150","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593200004,"none","blah","2","write",NA,"[2,[3]]","false",NA,NA,NA,NA,NA,NA,"silvil kaku rae","silvil kaku rae","false","crossed","head initial"
"151","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593200008,"none","blah","2","write",NA,"[0,[2]]","false",NA,NA,NA,NA,NA,NA,"titil silvil rae","titil silvil rae","false","crossed","head initial"
"152","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593200013,"none","blah","2","write",NA,"[0,1]","false",NA,NA,NA,NA,NA,NA,"titil vuntun moy","titil vuntun moy","false","crossed","head initial"
"153","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593200023,"none","blah","3","write",NA,"[[3,[3]],[2]]","true",NA,NA,NA,NA,NA,NA,"kaku kaku silvil rae rae","kaku kaku silvil rae rae","true","crossed","head initial"
"154","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593200031,"none","blah","3","write",NA,"[2,[3,[0]]]","true",NA,NA,NA,NA,NA,NA,"silvil kaku titil moy rae","silvil kaku titil moy rae","true","crossed","head initial"
"155","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593200038,"none","blah","3","write",NA,"[0,[[2,0]]]","true",NA,NA,NA,NA,NA,NA,"titil silvil titil rae moy","titil silvil titil rae moy","true","crossed","head initial"
"156","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593200046,"none","blah","3","write",NA,"[[3,2],[0]]","true",NA,NA,NA,NA,NA,NA,"kaku silvil titil moy rae","kaku silvil titil moy rae","true","crossed","head initial"
"157","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593200053,"none","blah","3","write",NA,"[[1,[2]],[2]]","true",NA,NA,NA,NA,NA,NA,"vuntun silvil silvil rae rae","vuntun silvil silvil rae rae","true","crossed","head initial"
"158","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593200063,"none","blah","3","write",NA,"[1,[3,[3]]]","true",NA,NA,NA,NA,NA,NA,"vuntun kaku kaku rae moy","vuntun kaku kaku moy rae","true","crossed","head initial"
"159","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593200071,"none","blah","3","write",NA,"[[1,[2]],2]","true",NA,NA,NA,NA,NA,NA,"vuntun silvil silvil rae moy","vuntun silvil silvil rae moy","true","crossed","head initial"
"160","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593200077,"none","blah","3","write",NA,"[[0,3],[1]]","true",NA,NA,NA,NA,NA,NA,"titil kaku vuntun moy rae","titil kaku vuntun moy rae","true","crossed","head initial"
"161","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593200084,"none","blah","3","write",NA,"[0,[[1,1]]]","false",NA,NA,NA,NA,NA,NA,"titil vuntun vuntun rae moy","titil vuntun vuntun rae moy","false","crossed","head initial"
"162","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593200090,"none","blah","3","write",NA,"[[3,3],0]","false",NA,NA,NA,NA,NA,NA,"kaku kaku titil moy moy","kaku kaku titil moy moy","false","crossed","head initial"
"163","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593200097,"none","blah","3","write",NA,"[[1,[1]],0]","false",NA,NA,NA,NA,NA,NA,"vuntun vuntun titil rae moy","vuntun vuntun titil rae moy","false","crossed","head initial"
"164","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593200106,"none","blah","3","write",NA,"[[1,2],0]","false",NA,NA,NA,NA,NA,NA,"vuntun silvil titil moy moy","vuntun silvil titil moy moy","false","crossed","head initial"
"165","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593200119,"none","blah","4","write",NA,"[3,[2,[2,[3]]]]","false",NA,NA,NA,NA,NA,NA,"kaku silvil silvil kaku moy rae moy","kaku silvil silvil kaku moy moy rae","false","crossed","head initial"
"166","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593200130,"none","blah","4","write",NA,"[1,[[2,[2,1]]]]","false",NA,NA,NA,NA,NA,NA,"vuntun silvil silvil vuntun rae moy moy","vuntun silvil silvil vuntun rae moy moy","false","crossed","head initial"
"167","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593200142,"none","blah","4","write",NA,"[[[3,1],[3]],3]","false",NA,NA,NA,NA,NA,NA,"kaku vuntun kaku kaku moy rae moy","kaku vuntun kaku kaku moy rae moy","false","crossed","head initial"
"168","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593200152,"none","blah","4","write",NA,"[0,[[3,[[1,1]]]]]","false",NA,NA,NA,NA,NA,NA,"titil kaku vuntun vuntun rae rae moy","titil kaku vuntun vuntun rae rae moy","false","crossed","head initial"
"169","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593200160,"none","blah","4","write",NA,"[[[0,1],0],[2]]","false",NA,NA,NA,NA,NA,NA,"titil vuntun titil silvil moy moy rae","titil vuntun titil silvil moy moy rae","false","crossed","head initial"
"170","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593200169,"none","blah","4","write",NA,"[[[2,0],1],2]","false",NA,NA,NA,NA,NA,NA,"silvil titil vuntun silvil moy moy moy","silvil titil vuntun silvil moy moy moy","false","crossed","head initial"
"171","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593200178,"none","blah","4","write",NA,"[0,[3,[[0,[0]]]]]","false",NA,NA,NA,NA,NA,NA,"titil kaku titil titil moy rae rae","titil kaku titil titil moy rae rae","false","crossed","head initial"
"172","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593200186,"none","blah","4","write",NA,"[[[2,[1]],[2]],[3]]","false",NA,NA,NA,NA,NA,NA,"silvil vuntun silvil kaku rae rae rae","silvil vuntun silvil kaku rae rae rae","false","crossed","head initial"
"173","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593200195,"none","blah","4","write",NA,"[2,[0,[[2,3]]]]","false",NA,NA,NA,NA,NA,NA,"silvil titil silvil kaku moy rae moy","silvil titil silvil kaku moy rae moy","false","crossed","head initial"
"174","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593200205,"none","blah","4","write",NA,"[[[1,[1]],3],0]","false",NA,NA,NA,NA,NA,NA,"vuntun vuntun kaku titil rae moy moy","vuntun vuntun kaku titil rae moy moy","false","crossed","head initial"
"175","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593200213,"none","blah","4","write",NA,"[[[1,[0]],[0]],1]","false",NA,NA,NA,NA,NA,NA,"vuntun titil titil vuntun rae rae moy","vuntun titil titil vuntun rae rae moy","false","crossed","head initial"
"176","A2","3Q7TKIAPOTHJSA5JWFB9VDAU304LDL","CrossInit","3D4CH1LGEB0TQCCUZAETK9IJEV3G9Z",1593200221,"none","blah","4","write",NA,"[[[3,3],[0]],[2]]","false",NA,NA,NA,NA,NA,NA,"kaku kaku titil silvil moy rae rae","kaku kaku titil silvil moy rae rae","false","crossed","head initial"
