"","workerId","hitId","assignmentId","time","condition","chain","generation","level","trialType","nameTraining","arrayTraining","seenInTraining","inAmbig","choiceArray0","choiceArray1","choiceArray2","choiceArray3","correctChoiceNumber","participantChoiceNumber","participantText","compositionalAnswer","seenInTesting","conditionCE","conditionHeadN"
"4888","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581509258,"CEPre","none","blah","1","training","rae tinkin solson","[2,[1]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head final"
"4889","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581509263,"CEPre","none","blah","1","training","rae solson tinkin","[1,[2]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head final"
"4890","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581509267,"CEPre","none","blah","1","training","moy kolkil solson","[2,3]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head final"
"4891","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581509273,"CEPre","none","blah","1","training","moy tinkin kolkil","[3,1]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head final"
"4892","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581509284,"CEPre","none","blah","1","testing","moy tinkin kolkil","[3,1]","true","false","[3,[1]]","[1,[0]]","[1,0]","[3,1]",3,3,NA,NA,NA,"center-embedding","head final"
"4893","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581509300,"CEPre","none","blah","1","testing","rae solson tinkin","[1,[2]]","true","false","[1,[2]]","[3,1]","[3,[1]]","[2,1]",0,0,NA,NA,NA,"center-embedding","head final"
"4894","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581509313,"CEPre","none","blah","1","testing","rae tinkin solson","[2,[1]]","true","false","[2,[3]]","[3,2]","[2,1]","[2,[1]]",3,3,NA,NA,NA,"center-embedding","head final"
"4895","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581509324,"CEPre","none","blah","1","testing","moy kolkil solson","[2,3]","true","false","[3,3]","[2,[3]]","[3,[3]]","[2,3]",3,3,NA,NA,NA,"center-embedding","head final"
"4896","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581509334,"CEPre","none","blah","1","testing","rae solson solson","[2,[2]]","true","false","[2,[2]]","[0,0]","[2,2]","[0,[0]]",0,0,NA,NA,NA,"center-embedding","head final"
"4897","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581509343,"CEPre","none","blah","1","testing","moy solson solson","[2,2]","true","false","[0,[1]]","[2,[2]]","[2,2]","[1,0]",2,2,NA,NA,NA,"center-embedding","head final"
"4898","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581509356,"CEPre","none","blah","1","testing","rae kolkil tinkin","[1,[3]]","true","false","[1,3]","[1,[3]]","[1,[2]]","[1,2]",1,2,NA,NA,NA,"center-embedding","head final"
"4899","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581509369,"CEPre","none","blah","1","testing","moy vusu tinkin","[1,0]","true","false","[1,0]","[0,3]","[0,[3]]","[0,[1]]",0,0,NA,NA,NA,"center-embedding","head final"
"4900","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581509376,"CEPre","none","blah","2","training","rae moy solson tinkin kolkil","[3,[[1,2]]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head final"
"4901","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581509391,"CEPre","none","blah","2","training","moy moy kolkil vusu kolkil","[[3,0],3]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head final"
"4902","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581509399,"CEPre","none","blah","2","training","moy rae vusu kolkil tinkin","[1,[3,[0]]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head final"
"4903","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581509409,"CEPre","none","blah","2","training","moy rae kolkil kolkil vusu","[[0,3],[3]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head final"
"4904","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581509426,"CEPre","none","blah","2","training","moy rae tinkin tinkin kolkil","[[3,1],[1]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head final"
"4905","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581509430,"CEPre","none","blah","2","training","moy moy solson kolkil kolkil","[[3,3],2]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head final"
"4906","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581509437,"CEPre","none","blah","2","training","moy moy kolkil tinkin solson","[2,[1,3]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head final"
"4907","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581509443,"CEPre","none","blah","2","training","rae moy tinkin solson solson","[2,[[2,1]]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head final"
"4908","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581509459,"CEPre","none","blah","2","testing","moy moy kolkil vusu kolkil","[[3,0],3]","true","false","[[2,2],3]","[[3,[0]],3]","[[2,[2]],3]","[[3,0],3]",3,3,NA,NA,NA,"center-embedding","head final"
"4909","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581509494,"CEPre","none","blah","2","testing","rae moy tinkin solson solson","[2,[[2,1]]]","true","false","[3,[[0,[0]]]]","[3,[[0,0]]]","[2,[[2,1]]]","[2,[[1,[2]]]]",2,2,NA,NA,NA,"center-embedding","head final"
"4910","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581509527,"CEPre","none","blah","2","testing","moy moy solson kolkil kolkil","[[3,3],2]","true","false","[[3,3],2]","[[1,[0]],1]","[[3,[2]],3]","[[0,1],1]",0,0,NA,NA,NA,"center-embedding","head final"
"4911","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581509537,"CEPre","none","blah","2","testing","moy rae tinkin tinkin kolkil","[[3,1],[1]]","true","false","[3,[1,0]]","[3,[1,1]]","[[0,1],[3]]","[[3,1],[1]]",3,3,NA,NA,NA,"center-embedding","head final"
"4912","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581509554,"CEPre","none","blah","2","testing","rae moy solson tinkin kolkil","[3,[[1,2]]]","true","false","[3,[2,[1]]]","[3,[3,[1]]]","[3,[[1,3]]]","[3,[[1,2]]]",3,3,NA,NA,NA,"center-embedding","head final"
"4913","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581509566,"CEPre","none","blah","2","testing","moy rae kolkil kolkil vusu","[[0,3],[3]]","true","false","[[0,3],[3]]","[[0,[3]],[3]]","[[1,0],[2]]","[[0,[1]],[2]]",0,0,NA,NA,NA,"center-embedding","head final"
"4914","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581509580,"CEPre","none","blah","2","testing","moy rae vusu kolkil tinkin","[1,[3,[0]]]","true","false","[[0,[1]],[3]]","[[2,[2]],[3]]","[1,[3,[0]]]","[3,[2,[2]]]",2,2,NA,NA,NA,"center-embedding","head final"
"4915","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581509596,"CEPre","none","blah","2","testing","moy moy kolkil tinkin solson","[2,[1,3]]","true","false","[[2,1],[3]]","[2,[1,3]]","[3,[2,3]]","[[3,2],[3]]",1,1,NA,NA,NA,"center-embedding","head final"
"4916","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581509622,"CEPre","none","blah","0","write",NA,"0","true","false",NA,NA,NA,NA,NA,NA,"vusu","vusu","true","center-embedding","head final"
"4917","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581509628,"CEPre","none","blah","0","write",NA,"1","true","false",NA,NA,NA,NA,NA,NA,"tinkin","tinkin","true","center-embedding","head final"
"4918","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581509635,"CEPre","none","blah","0","write",NA,"2","true","false",NA,NA,NA,NA,NA,NA,"solson","solson","true","center-embedding","head final"
"4919","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581509644,"CEPre","none","blah","0","write",NA,"3","true","false",NA,NA,NA,NA,NA,NA,"kolkil","kolkil","true","center-embedding","head final"
"4920","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581509661,"CEPre","none","blah","1","write",NA,"[2,[2]]","true","false",NA,NA,NA,NA,NA,NA,"rae solson solson","rae solson solson","true","center-embedding","head final"
"4921","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581509676,"CEPre","none","blah","1","write",NA,"[2,3]","true","false",NA,NA,NA,NA,NA,NA,"moy kolkil solson","moy kolkil solson","true","center-embedding","head final"
"4922","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581509691,"CEPre","none","blah","1","write",NA,"[3,1]","true","false",NA,NA,NA,NA,NA,NA,"moy tinkin kolkil","moy tinkin kolkil","true","center-embedding","head final"
"4923","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581509700,"CEPre","none","blah","1","write",NA,"[3,3]","false","false",NA,NA,NA,NA,NA,NA,"moy kolkil kolkil","moy kolkil kolkil","false","center-embedding","head final"
"4924","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581509716,"CEPre","none","blah","1","write",NA,"[1,3]","false","false",NA,NA,NA,NA,NA,NA,"moy kolkil tinkin","moy kolkil tinkin","false","center-embedding","head final"
"4925","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581509727,"CEPre","none","blah","1","write",NA,"[2,2]","true","false",NA,NA,NA,NA,NA,NA,"moy solson solson","moy solson solson","true","center-embedding","head final"
"4926","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581509737,"CEPre","none","blah","1","write",NA,"[1,[3]]","true","false",NA,NA,NA,NA,NA,NA,"rae kolkil tinkin","rae kolkil tinkin","true","center-embedding","head final"
"4927","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581509747,"CEPre","none","blah","1","write",NA,"[1,0]","true","false",NA,NA,NA,NA,NA,NA,"moy vusu tinkin","moy vusu tinkin","true","center-embedding","head final"
"4928","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581509774,"CEPre","none","blah","1","write",NA,"[3,[2]]","false","false",NA,NA,NA,NA,NA,NA,"rae solson kolkil","rae solson kolkil","false","center-embedding","head final"
"4929","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581509806,"CEPre","none","blah","1","write",NA,"[1,[2]]","true","false",NA,NA,NA,NA,NA,NA,"rae solson tinkin","rae solson tinkin","true","center-embedding","head final"
"4930","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581509820,"CEPre","none","blah","1","write",NA,"[2,[1]]","true","false",NA,NA,NA,NA,NA,NA,"rae tinkin solson","rae tinkin solson","true","center-embedding","head final"
"4931","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581509837,"CEPre","none","blah","1","write",NA,"[1,[1]]","false","false",NA,NA,NA,NA,NA,NA,"rae tinkin tinkin","rae tinkin tinkin","false","center-embedding","head final"
"4932","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581509860,"CEPre","none","blah","2","write",NA,"[[3,0],3]","true","false",NA,NA,NA,NA,NA,NA,"moy kolkil vusu kolkil","moy moy kolkil vusu kolkil","true","center-embedding","head final"
"4933","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581509893,"CEPre","none","blah","2","write",NA,"[[1,[3]],0]","false","false",NA,NA,NA,NA,NA,NA,"rae moy vusu tinkin kolkil","rae moy vusu kolkil tinkin","false","center-embedding","head final"
"4934","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581509959,"CEPre","none","blah","2","write",NA,"[2,[1,3]]","true","false",NA,NA,NA,NA,NA,NA,"moy kolkil tinkin solson","moy moy kolkil tinkin solson","true","center-embedding","head final"
"4935","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581509990,"CEPre","none","blah","2","write",NA,"[3,[[1,2]]]","true","false",NA,NA,NA,NA,NA,NA,"rae moy solson tinkin kolkil","rae moy solson tinkin kolkil","true","center-embedding","head final"
"4936","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581510020,"CEPre","none","blah","2","write",NA,"[1,[3,[0]]]","true","false",NA,NA,NA,NA,NA,NA,"Rae moy vusu kolkil tinkin","moy rae vusu kolkil tinkin","true","center-embedding","head final"
"4937","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581510032,"CEPre","none","blah","2","write",NA,"[0,[1,[2]]]","false","true",NA,NA,NA,NA,NA,NA,"rae moy solson tinkin vusu","moy rae solson tinkin vusu","false","center-embedding","head final"
"4938","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581510042,"CEPre","none","blah","2","write",NA,"[[3,3],2]","true","false",NA,NA,NA,NA,NA,NA,"moy solson kolkil kolkil","moy moy solson kolkil kolkil","true","center-embedding","head final"
"4939","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581510059,"CEPre","none","blah","2","write",NA,"[[3,1],[1]]","true","false",NA,NA,NA,NA,NA,NA,"rae moy kolkil tinkin tinkin","moy rae tinkin tinkin kolkil","true","center-embedding","head final"
"4940","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581510075,"CEPre","none","blah","2","write",NA,"[2,[[2,1]]]","true","false",NA,NA,NA,NA,NA,NA,"rae moy tinkin soloson solson","rae moy tinkin solson solson","true","center-embedding","head final"
"4941","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581510089,"CEPre","none","blah","2","write",NA,"[[0,1],[2]]","false","true",NA,NA,NA,NA,NA,NA,"rae moy solson tinkin vusu","moy rae solson tinkin vusu","false","center-embedding","head final"
"4942","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581510103,"CEPre","none","blah","2","write",NA,"[[0,3],[3]]","true","false",NA,NA,NA,NA,NA,NA,"rae moy vusu kolkil kolkil","moy rae kolkil kolkil vusu","true","center-embedding","head final"
"4943","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581510114,"CEPre","none","blah","2","write",NA,"[0,[[0,[0]]]]","false","false",NA,NA,NA,NA,NA,NA,"rae vusu vusu vusu","rae rae vusu vusu vusu","false","center-embedding","head final"
"4944","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581510142,"CEPre","none","blah","3","write",NA,"[[[1,3],3],[0]]","false","false",NA,NA,NA,NA,NA,NA,"rae moy tinkin kolkil kolkil vusu","moy moy rae vusu kolkil kolkil tinkin","false","center-embedding","head final"
"4945","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581510169,"CEPre","none","blah","3","write",NA,"[[1,[[0,3]]],3]","false","false",NA,NA,NA,NA,NA,NA,"rae moy tinkin vus kolkil kolkil","rae moy moy kolkil kolkil vusu tinkin","false","center-embedding","head final"
"4946","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581510186,"CEPre","none","blah","3","write",NA,"[[3,[[2,[0]]]],0]","false","false",NA,NA,NA,NA,NA,NA,"rae moy kolkil solson vusu vusu","rae rae moy vusu vusu solson kolkil","false","center-embedding","head final"
"4947","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581510211,"CEPre","none","blah","3","write",NA,"[0,[1,[3,[2]]]]","false","false",NA,NA,NA,NA,NA,NA,"rae moy vusu tinkin kolkil solson","moy moy rae solson kolkil tinkin vusu","false","center-embedding","head final"
"4948","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581510229,"CEPre","none","blah","3","write",NA,"[0,[[[1,2],3]]]","false","false",NA,NA,NA,NA,NA,NA,"rae moy kolkil solson tinkin vusu","rae moy moy kolkil solson tinkin vusu","false","center-embedding","head final"
"4949","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581510245,"CEPre","none","blah","3","write",NA,"[1,[[0,[0]],[2]]]","false","false",NA,NA,NA,NA,NA,NA,"rae moy tinkin vusu vusu solson","moy rae rae solson vusu vusu tinkin","false","center-embedding","head final"
"4950","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581510258,"CEPre","none","blah","3","write",NA,"[1,[[[2,[1]],[3]]]]","false","false",NA,NA,NA,NA,NA,NA,"rae tinkin solson tinkin kolkil","rae rae rae kolkil tinkin solson tinkin","false","center-embedding","head final"
"4951","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581510273,"CEPre","none","blah","3","write",NA,"[[0,[2,[3]]],[1]]","false","false",NA,NA,NA,NA,NA,NA,"rae moy vusu solson kilkol tinkin","moy rae rae tinkin kolkil solson vusu","false","center-embedding","head final"
"4952","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581510290,"CEPre","none","blah","3","write",NA,"[[[0,[1]],2],3]","false","false",NA,NA,NA,NA,NA,NA,"rae moy vusu tinkin solson kolkil","rae moy moy kolkil solson tinkin vusu","false","center-embedding","head final"
"4953","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581510310,"CEPre","none","blah","3","write",NA,"[[0,[[1,2]]],3]","false","false",NA,NA,NA,NA,NA,NA,"rae moy vusu tinkin solson kolkil","rae moy moy kolkil solson tinkin vusu","false","center-embedding","head final"
"4954","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581510324,"CEPre","none","blah","3","write",NA,"[[[3,[1]],[3]],3]","false","false",NA,NA,NA,NA,NA,NA,"raw moy kolkil tinkin kolkil kolkil","rae rae moy kolkil kolkil tinkin kolkil","false","center-embedding","head final"
"4955","A62","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","3GNCZX450JUD88FYUZIGAD7V0SJAPE",1581510337,"CEPre","none","blah","3","write",NA,"[[2,[[3,0]]],1]","false","false",NA,NA,NA,NA,NA,NA,"rae moy solson kolkil vusu tinkin","rae moy moy tinkin vusu kolkil solson","false","center-embedding","head final"
"4956","A63","32K26U12DNVMOFHDAJDFIM8WMG0VD0","3OS46CRSLG6PQQ0RQYA300URQN7V6N",1581340688,"CEPost","none","blah","0","training","toltul","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head initial"
"4957","A63","32K26U12DNVMOFHDAJDFIM8WMG0VD0","3OS46CRSLG6PQQ0RQYA300URQN7V6N",1581340716,"CEPost","none","blah","0","training","vivin","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head initial"
"4958","A63","32K26U12DNVMOFHDAJDFIM8WMG0VD0","3OS46CRSLG6PQQ0RQYA300URQN7V6N",1581340727,"CEPost","none","blah","0","training","sasan","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head initial"
"4959","A63","32K26U12DNVMOFHDAJDFIM8WMG0VD0","3OS46CRSLG6PQQ0RQYA300URQN7V6N",1581340738,"CEPost","none","blah","0","training","koto","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head initial"
"4960","A63","32K26U12DNVMOFHDAJDFIM8WMG0VD0","3OS46CRSLG6PQQ0RQYA300URQN7V6N",1581340773,"CEPost","none","blah","0","testing","koto","3","true","false","3","2","1","0",0,0,NA,NA,NA,"center-embedding","head initial"
"4961","A63","32K26U12DNVMOFHDAJDFIM8WMG0VD0","3OS46CRSLG6PQQ0RQYA300URQN7V6N",1581340781,"CEPost","none","blah","0","testing","toltul","0","true","false","1","3","2","0",3,3,NA,NA,NA,"center-embedding","head initial"
"4962","A63","32K26U12DNVMOFHDAJDFIM8WMG0VD0","3OS46CRSLG6PQQ0RQYA300URQN7V6N",1581340789,"CEPost","none","blah","0","testing","sasan","2","true","false","1","3","2","0",2,2,NA,NA,NA,"center-embedding","head initial"
"4963","A63","32K26U12DNVMOFHDAJDFIM8WMG0VD0","3OS46CRSLG6PQQ0RQYA300URQN7V6N",1581340792,"CEPost","none","blah","0","testing","vivin","1","true","false","3","0","1","2",2,2,NA,NA,NA,"center-embedding","head initial"
"4964","A63","32K26U12DNVMOFHDAJDFIM8WMG0VD0","3OS46CRSLG6PQQ0RQYA300URQN7V6N",1581340804,"CEPost","none","blah","1","training","sasan vivin moy","[2,1]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head initial"
"4965","A63","32K26U12DNVMOFHDAJDFIM8WMG0VD0","3OS46CRSLG6PQQ0RQYA300URQN7V6N",1581340834,"CEPost","none","blah","1","training","koto sasan moy","[3,2]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head initial"
"4966","A63","32K26U12DNVMOFHDAJDFIM8WMG0VD0","3OS46CRSLG6PQQ0RQYA300URQN7V6N",1581340848,"CEPost","none","blah","1","training","toltul sasan rae","[0,[2]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head initial"
"4967","A63","32K26U12DNVMOFHDAJDFIM8WMG0VD0","3OS46CRSLG6PQQ0RQYA300URQN7V6N",1581340856,"CEPost","none","blah","1","training","vivin vivin rae","[1,[1]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head initial"
"4968","A63","32K26U12DNVMOFHDAJDFIM8WMG0VD0","3OS46CRSLG6PQQ0RQYA300URQN7V6N",1581340868,"CEPost","none","blah","1","training","vivin sasan moy","[1,2]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head initial"
"4969","A63","32K26U12DNVMOFHDAJDFIM8WMG0VD0","3OS46CRSLG6PQQ0RQYA300URQN7V6N",1581340875,"CEPost","none","blah","1","training","toltul koto moy","[0,3]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head initial"
"4970","A63","32K26U12DNVMOFHDAJDFIM8WMG0VD0","3OS46CRSLG6PQQ0RQYA300URQN7V6N",1581340883,"CEPost","none","blah","1","training","sasan sasan moy","[2,2]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head initial"
"4971","A63","32K26U12DNVMOFHDAJDFIM8WMG0VD0","3OS46CRSLG6PQQ0RQYA300URQN7V6N",1581340893,"CEPost","none","blah","1","training","toltul koto rae","[0,[3]]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"center-embedding","head initial"
"4972","A63","32K26U12DNVMOFHDAJDFIM8WMG0VD0","3OS46CRSLG6PQQ0RQYA300URQN7V6N",1581340929,"CEPost","none","blah","1","testing","toltul sasan rae","[0,[2]]","true","false","[0,[2]]","[0,[0]]","[0,0]","[2,0]",0,0,NA,NA,NA,"center-embedding","head initial"
"4973","A63","32K26U12DNVMOFHDAJDFIM8WMG0VD0","3OS46CRSLG6PQQ0RQYA300URQN7V6N",1581340949,"CEPost","none","blah","1","testing","vivin sasan moy","[1,2]","true","false","[1,2]","[2,[3]]","[3,2]","[1,[2]]",0,0,NA,NA,NA,"center-embedding","head initial"
"4974","A63","32K26U12DNVMOFHDAJDFIM8WMG0VD0","3OS46CRSLG6PQQ0RQYA300URQN7V6N",1581340964,"CEPost","none","blah","1","testing","koto sasan moy","[3,2]","true","false","[3,2]","[2,[3]]","[1,[2]]","[1,2]",0,0,NA,NA,NA,"center-embedding","head initial"
